timestamp,dpid,port_no,rx_bytes,tx_bytes,delay_ms
1762316264.043583,4,1,2406,23580,33,206,705
1762316264.043583,4,2,2406,23576,33,206,705
1762316264.043583,4,3,19040,8410,173,86,705
1762316265.043823,1,4294967294,0,0,0,0,706
1762316265.043823,1,1,2526940,27152,86,260,706
1762316265.043823,1,2,2406,23400,33,204,706
1762316265.043823,1,3,22526,2532944,226,139,706
1762316265.044228,4,4294967294,0,0,0,0,706
1762316265.044228,4,1,2406,23580,33,206,706
1762316265.044228,4,2,2406,23576,33,206,706
1762316265.044228,4,3,19040,8410,173,86,706
1762316265.044290,2,4294967294,0,0,0,0,706
1762316265.044290,2,1,2406,23576,33,206,706
1762316265.044290,2,2,2532944,22526,139,226,706
1762316265.044290,2,3,17558,2538430,187,185,706
1762316265.044326,3,4294967294,0,0,0,0,706
1762316265.044326,3,1,5982,2547934,87,257,706
1762316265.044326,3,2,2538430,17558,185,187,706
1762316265.044326,3,3,8410,19040,86,173,706
1762316266.044186,1,4294967294,0,0,0,0,707
1762316266.044186,1,1,2526940,27152,86,260,707
1762316266.044186,1,2,2406,23400,33,204,707
1762316266.044186,1,3,22526,2532944,226,139,707
1762316266.044595,2,4294967294,0,0,0,0,707
1762316266.044595,2,1,2406,23576,33,206,707
1762316266.044595,2,2,2532944,22526,139,226,707
1762316266.044595,2,3,17558,2538430,187,185,707
1762316266.044665,3,4294967294,0,0,0,0,707
1762316266.044665,3,1,5982,2547934,87,257,707
1762316266.044665,3,2,2538430,17558,185,187,707
1762316266.044665,3,3,8410,19040,86,173,707
1762316266.044702,4,4294967294,0,0,0,0,707
1762316266.044702,4,1,2406,23580,33,206,707
1762316266.044702,4,2,2406,23576,33,206,707
1762316266.044702,4,3,19040,8410,173,86,707
1762316267.044872,1,4294967294,0,0,0,0,708
1762316267.044872,1,1,2526940,27152,86,260,708
1762316267.044872,1,2,2406,23400,33,204,708
1762316267.044872,1,3,22526,2532944,226,139,708
1762316267.045277,4,4294967294,0,0,0,0,708
1762316267.045277,4,1,2406,23580,33,206,708
1762316267.045277,4,2,2406,23576,33,206,708
1762316267.045277,4,3,19040,8410,173,86,708
1762316267.045344,3,4294967294,0,0,0,0,708
1762316267.045344,3,1,5982,2547934,87,257,708
1762316267.045344,3,2,2538430,17558,185,187,708
1762316267.045344,3,3,8410,19040,86,173,708
1762316267.045392,2,4294967294,0,0,0,0,708
1762316267.045392,2,1,2406,23576,33,206,708
1762316267.045392,2,2,2532944,22526,139,226,708
1762316267.045392,2,3,17558,2538430,187,185,708
1762316268.045586,1,4294967294,0,0,0,0,709
1762316268.045586,1,1,2526940,27152,86,260,709
1762316268.045586,1,2,2406,23400,33,204,709
1762316268.045586,1,3,22526,2532944,226,139,709
1762316268.045967,3,4294967294,0,0,0,0,709
1762316268.045967,3,1,5982,2547934,87,257,709
1762316268.045967,3,2,2538430,17558,185,187,709
1762316268.045967,3,3,8410,19040,86,173,709
1762316268.046027,2,4294967294,0,0,0,0,709
1762316268.046027,2,1,2406,23576,33,206,709
1762316268.046027,2,2,2532944,22526,139,226,709
1762316268.046027,2,3,17558,2538430,187,185,709
1762316268.046063,4,4294967294,0,0,0,0,709
1762316268.046063,4,1,2406,23580,33,206,709
1762316268.046063,4,2,2406,23576,33,206,709
1762316268.046063,4,3,19040,8410,173,86,709
1762316269.046293,1,4294967294,0,0,0,0,710
1762316269.046293,1,1,2526940,27152,86,260,710
1762316269.046293,1,2,2406,23400,33,204,710
1762316269.046293,1,3,22526,2532944,226,139,710
1762316269.046701,2,4294967294,0,0,0,0,710
1762316269.046701,2,1,2406,23576,33,206,710
1762316269.046701,2,2,2532944,22526,139,226,710
1762316269.046701,2,3,17558,2538430,187,185,710
1762316269.046763,3,4294967294,0,0,0,0,710
1762316269.046763,3,1,5982,2547934,87,257,710
1762316269.046763,3,2,2538430,17558,185,187,710
1762316269.046763,3,3,8410,19040,86,173,710
1762316269.046800,4,4294967294,0,0,0,0,710
1762316269.046800,4,1,2406,23580,33,206,710
1762316269.046800,4,2,2406,23576,33,206,710
1762316269.046800,4,3,19040,8410,173,86,710
1762316270.046972,1,4294967294,0,0,0,0,711
1762316270.046972,1,1,2526940,27152,86,260,711
1762316270.046972,1,2,2406,23400,33,204,711
1762316270.046972,1,3,22526,2532944,226,139,711
1762316270.047364,4,4294967294,0,0,0,0,711
1762316270.047364,4,1,2406,23580,33,206,711
1762316270.047364,4,2,2406,23576,33,206,711
1762316270.047364,4,3,19040,8410,173,86,711
1762316270.047436,2,4294967294,0,0,0,0,711
1762316270.047436,2,1,2406,23576,33,206,711
1762316270.047436,2,2,2532944,22526,139,226,711
1762316270.047436,2,3,17558,2538430,187,185,711
1762316270.047472,3,4294967294,0,0,0,0,711
1762316270.047472,3,1,5982,2547934,87,257,711
1762316270.047472,3,2,2538430,17558,185,187,711
1762316270.047472,3,3,8410,19040,86,173,711
1762316271.047456,1,4294967294,0,0,0,0,712
1762316271.047456,1,1,2526940,27152,86,260,712
1762316271.047456,1,2,2406,23400,33,204,712
1762316271.047456,1,3,22526,2532944,226,139,712
1762316271.047860,4,4294967294,0,0,0,0,712
1762316271.047860,4,1,2406,23580,33,206,712
1762316271.047860,4,2,2406,23576,33,206,712
1762316271.047860,4,3,19040,8410,173,86,712
1762316271.047939,2,4294967294,0,0,0,0,712
1762316271.047939,2,1,2406,23576,33,206,712
1762316271.047939,2,2,2532944,22526,139,226,712
1762316271.047939,2,3,17558,2538430,187,185,712
1762316271.047977,3,4294967294,0,0,0,0,712
1762316271.047977,3,1,5982,2547934,87,257,712
1762316271.047977,3,2,2538430,17558,185,187,712
1762316271.047977,3,3,8410,19040,86,173,712
1762316272.048319,1,4294967294,0,0,0,0,713
1762316272.048319,1,1,2526940,27152,86,260,713
1762316272.048319,1,2,2406,23400,33,204,713
1762316272.048319,1,3,22526,2532944,226,139,713
1762316272.048789,4,4294967294,0,0,0,0,713
1762316272.048789,4,1,2406,23580,33,206,713
1762316272.048789,4,2,2406,23576,33,206,713
1762316272.048789,4,3,19040,8410,173,86,713
1762316272.048863,2,4294967294,0,0,0,0,713
1762316272.048863,2,1,2406,23576,33,206,713
1762316272.048863,2,2,2532944,22526,139,226,713
1762316272.048863,2,3,17558,2538430,187,185,713
1762316272.048906,3,4294967294,0,0,0,0,713
1762316272.048906,3,1,5982,2547934,87,257,713
1762316272.048906,3,2,2538430,17558,185,187,713
1762316272.048906,3,3,8410,19040,86,173,713
1762316273.049162,1,4294967294,0,0,0,0,714
1762316273.049162,1,1,2526940,27152,86,260,714
1762316273.049162,1,2,2406,23400,33,204,714
1762316273.049162,1,3,22526,2532944,226,139,714
1762316273.049563,2,4294967294,0,0,0,0,714
1762316273.049563,2,1,2406,23576,33,206,714
1762316273.049563,2,2,2532944,22526,139,226,714
1762316273.049563,2,3,17558,2538430,187,185,714
1762316273.049631,3,4294967294,0,0,0,0,714
1762316273.049631,3,1,5982,2547934,87,257,714
1762316273.049631,3,2,2538430,17558,185,187,714
1762316273.049631,3,3,8410,19040,86,173,714
1762316273.049668,4,4294967294,0,0,0,0,714
1762316273.049668,4,1,2406,23580,33,206,714
1762316273.049668,4,2,2406,23576,33,206,714
1762316273.049668,4,3,19040,8410,173,86,714
1762316274.049794,1,4294967294,0,0,0,0,715
1762316274.049794,1,1,2526940,27152,86,260,715
1762316274.049794,1,2,2406,23400,33,204,715
1762316274.049794,1,3,22526,2532944,226,139,715
1762316274.050175,3,4294967294,0,0,0,0,715
1762316274.050175,3,1,5982,2547934,87,257,715
1762316274.050175,3,2,2538430,17558,185,187,715
1762316274.050175,3,3,8410,19040,86,173,715
1762316274.050242,2,4294967294,0,0,0,0,715
1762316274.050242,2,1,2406,23576,33,206,715
1762316274.050242,2,2,2532944,22526,139,226,715
1762316274.050242,2,3,17558,2538430,187,185,715
1762316274.050279,4,4294967294,0,0,0,0,715
1762316274.050279,4,1,2406,23580,33,206,715
1762316274.050279,4,2,2406,23576,33,206,715
1762316274.050279,4,3,19040,8410,173,86,715
1762316275.050630,1,4294967294,0,0,0,0,716
1762316275.050630,1,1,2526940,27152,86,260,716
1762316275.050630,1,2,2406,23400,33,204,716
1762316275.050630,1,3,22526,2532944,226,139,716
1762316275.051433,4,4294967294,0,0,0,0,716
1762316275.051433,4,1,2406,23580,33,206,716
1762316275.051433,4,2,2406,23576,33,206,716
1762316275.051433,4,3,19040,8410,173,86,716
1762316275.051561,2,4294967294,0,0,0,0,716
1762316275.051561,2,1,2406,23576,33,206,716
1762316275.051561,2,2,2532944,22526,139,226,716
1762316275.051561,2,3,17558,2538430,187,185,716
1762316275.051613,3,4294967294,0,0,0,0,716
1762316275.051613,3,1,5982,2547934,87,257,716
1762316275.051613,3,2,2538430,17558,185,187,716
1762316275.051613,3,3,8410,19040,86,173,716
1762316276.050792,1,4294967294,0,0,0,0,717
1762316276.050792,1,1,2526940,27152,86,260,717
1762316276.050792,1,2,2406,23400,33,204,717
1762316276.050792,1,3,22526,2532944,226,139,717
1762316276.051207,2,4294967294,0,0,0,0,717
1762316276.051207,2,1,2406,23576,33,206,717
1762316276.051207,2,2,2532944,22526,139,226,717
1762316276.051207,2,3,17558,2538430,187,185,717
1762316276.051267,4,4294967294,0,0,0,0,717
1762316276.051267,4,1,2406,23580,33,206,717
1762316276.051267,4,2,2406,23576,33,206,717
1762316276.051267,4,3,19040,8410,173,86,717
1762316276.051303,3,4294967294,0,0,0,0,717
1762316276.051303,3,1,5982,2547934,87,257,717
1762316276.051303,3,2,2538430,17558,185,187,717
1762316276.051303,3,3,8410,19040,86,173,717
1762316277.051395,1,4294967294,0,0,0,0,718
1762316277.051395,1,1,2526940,27152,86,260,718
1762316277.051395,1,2,2406,23400,33,204,718
1762316277.051395,1,3,22526,2532944,226,139,718
1762316277.051797,2,4294967294,0,0,0,0,718
1762316277.051797,2,1,2406,23576,33,206,718
1762316277.051797,2,2,2532944,22526,139,226,718
1762316277.051797,2,3,17558,2538430,187,185,718
1762316277.051857,3,4294967294,0,0,0,0,718
1762316277.051857,3,1,5982,2547934,87,257,718
1762316277.051857,3,2,2538430,17558,185,187,718
1762316277.051857,3,3,8410,19040,86,173,718
1762316277.051893,4,4294967294,0,0,0,0,718
1762316277.051893,4,1,2406,23580,33,206,718
1762316277.051893,4,2,2406,23576,33,206,718
1762316277.051893,4,3,19040,8410,173,86,718
1762316278.051949,1,4294967294,0,0,0,0,719
1762316278.051949,1,1,2526940,27152,86,260,719
1762316278.051949,1,2,2406,23400,33,204,719
1762316278.051949,1,3,22526,2532944,226,139,719
1762316278.052338,2,4294967294,0,0,0,0,719
1762316278.052338,2,1,2406,23576,33,206,719
1762316278.052338,2,2,2532944,22526,139,226,719
1762316278.052338,2,3,17558,2538430,187,185,719
1762316278.052407,4,4294967294,0,0,0,0,719
1762316278.052407,4,1,2406,23580,33,206,719
1762316278.052407,4,2,2406,23576,33,206,719
1762316278.052407,4,3,19040,8410,173,86,719
1762316278.052443,3,4294967294,0,0,0,0,719
1762316278.052443,3,1,5982,2547934,87,257,719
1762316278.052443,3,2,2538430,17558,185,187,719
1762316278.052443,3,3,8410,19040,86,173,719
1762316279.052418,1,4294967294,0,0,0,0,720
1762316279.052418,1,1,2526940,27152,86,260,720
1762316279.052418,1,2,2406,23400,33,204,720
1762316279.052418,1,3,22526,2532944,226,139,720
1762316279.052896,3,4294967294,0,0,0,0,720
1762316279.052896,3,1,5982,2547934,87,257,720
1762316279.052896,3,2,2538430,17558,185,187,720
1762316279.052896,3,3,8410,19040,86,173,720
1762316279.052996,4,4294967294,0,0,0,0,720
1762316279.052996,4,1,2406,23580,33,206,720
1762316279.052996,4,2,2406,23576,33,206,720
1762316279.052996,4,3,19040,8410,173,86,720
1762316279.053057,2,4294967294,0,0,0,0,720
1762316279.053057,2,1,2406,23576,33,206,720
1762316279.053057,2,2,2532944,22526,139,226,720
1762316279.053057,2,3,17558,2538430,187,185,720
1762316280.053028,1,4294967294,0,0,0,0,721
1762316280.053028,1,1,2526940,27152,86,260,721
1762316280.053028,1,2,2406,23400,33,204,721
1762316280.053028,1,3,22526,2532944,226,139,721
1762316280.053543,3,4294967294,0,0,0,0,721
1762316280.053543,3,1,5982,2547934,87,257,721
1762316280.053543,3,2,2538430,17558,185,187,721
1762316280.053543,3,3,8410,19040,86,173,721
1762316280.053679,2,4294967294,0,0,0,0,721
1762316280.053679,2,1,2406,23576,33,206,721
1762316280.053679,2,2,2532944,22526,139,226,721
1762316280.053679,2,3,17558,2538430,187,185,721
1762316280.053753,4,4294967294,0,0,0,0,721
1762316280.053753,4,1,2406,23580,33,206,721
1762316280.053753,4,2,2406,23576,33,206,721
1762316280.053753,4,3,19040,8410,173,86,721
1762316281.054191,1,4294967294,0,0,0,0,722
1762316281.054191,1,1,2526940,27152,86,260,722
1762316281.054191,1,2,2406,23400,33,204,722
1762316281.054191,1,3,22526,2532944,226,139,722
1762316281.054809,4,4294967294,0,0,0,0,722
1762316281.054809,4,1,2406,23580,33,206,722
1762316281.054809,4,2,2406,23576,33,206,722
1762316281.054809,4,3,19040,8410,173,86,722
1762316281.054913,2,4294967294,0,0,0,0,722
1762316281.054913,2,1,2406,23576,33,206,722
1762316281.054913,2,2,2532944,22526,139,226,722
1762316281.054913,2,3,17558,2538430,187,185,722
1762316281.054955,3,4294967294,0,0,0,0,722
1762316281.054955,3,1,5982,2547934,87,257,722
1762316281.054955,3,2,2538430,17558,185,187,722
1762316281.054955,3,3,8410,19040,86,173,722
1762316282.054562,1,4294967294,0,0,0,0,723
1762316282.054562,1,1,2526940,27152,86,260,723
1762316282.054562,1,2,2406,23400,33,204,723
1762316282.054562,1,3,22526,2532944,226,139,723
1762316282.054943,3,4294967294,0,0,0,0,723
1762316282.054943,3,1,5982,2547934,87,257,723
1762316282.054943,3,2,2538430,17558,185,187,723
1762316282.054943,3,3,8410,19040,86,173,723
1762316282.055007,4,4294967294,0,0,0,0,723
1762316282.055007,4,1,2406,23580,33,206,723
1762316282.055007,4,2,2406,23576,33,206,723
1762316282.055007,4,3,19040,8410,173,86,723
1762316282.055057,2,4294967294,0,0,0,0,723
1762316282.055057,2,1,2406,23576,33,206,723
1762316282.055057,2,2,2532944,22526,139,226,723
1762316282.055057,2,3,17558,2538430,187,185,723
1762316283.055511,1,4294967294,0,0,0,0,724
1762316283.055511,1,1,2526940,27152,86,260,724
1762316283.055511,1,2,2406,23400,33,204,724
1762316283.055511,1,3,22526,2532944,226,139,724
1762316283.055898,2,4294967294,0,0,0,0,724
1762316283.055898,2,1,2406,23576,33,206,724
1762316283.055898,2,2,2532944,22526,139,226,724
1762316283.055898,2,3,17558,2538430,187,185,724
1762316283.055956,4,4294967294,0,0,0,0,724
1762316283.055956,4,1,2406,23580,33,206,724
1762316283.055956,4,2,2406,23576,33,206,724
1762316283.055956,4,3,19040,8410,173,86,724
1762316283.055992,3,4294967294,0,0,0,0,724
1762316283.055992,3,1,5982,2547934,87,257,724
1762316283.055992,3,2,2538430,17558,185,187,724
1762316283.055992,3,3,8410,19040,86,173,724
1762316284.056500,1,4294967294,0,0,0,0,725
1762316284.056500,1,1,2526940,27152,86,260,725
1762316284.056500,1,2,2406,23400,33,204,725
1762316284.056500,1,3,22526,2532944,226,139,725
1762316284.056916,2,4294967294,0,0,0,0,725
1762316284.056916,2,1,2406,23576,33,206,725
1762316284.056916,2,2,2532944,22526,139,226,725
1762316284.056916,2,3,17558,2538430,187,185,725
1762316284.056982,4,4294967294,0,0,0,0,725
1762316284.056982,4,1,2406,23580,33,206,725
1762316284.056982,4,2,2406,23576,33,206,725
1762316284.056982,4,3,19040,8410,173,86,725
1762316284.057019,3,4294967294,0,0,0,0,725
1762316284.057019,3,1,5982,2547934,87,257,725
1762316284.057019,3,2,2538430,17558,185,187,725
1762316284.057019,3,3,8410,19040,86,173,725
1762316285.057217,1,4294967294,0,0,0,0,726
1762316285.057217,1,1,2526940,27152,86,260,726
1762316285.057217,1,2,2406,23400,33,204,726
1762316285.057217,1,3,22526,2532944,226,139,726
1762316285.057640,3,4294967294,0,0,0,0,726
1762316285.057640,3,1,5982,2547934,87,257,726
1762316285.057640,3,2,2538430,17558,185,187,726
1762316285.057640,3,3,8410,19040,86,173,726
1762316285.057708,4,4294967294,0,0,0,0,726
1762316285.057708,4,1,2406,23580,33,206,726
1762316285.057708,4,2,2406,23576,33,206,726
1762316285.057708,4,3,19040,8410,173,86,726
1762316285.057745,2,4294967294,0,0,0,0,726
1762316285.057745,2,1,2406,23576,33,206,726
1762316285.057745,2,2,2532944,22526,139,226,726
1762316285.057745,2,3,17558,2538430,187,185,726
1762316286.058105,1,4294967294,0,0,0,0,727
1762316286.058105,1,1,2526940,27152,86,260,727
1762316286.058105,1,2,2406,23400,33,204,727
1762316286.058105,1,3,22526,2532944,226,139,727
1762316286.058510,4,4294967294,0,0,0,0,727
1762316286.058510,4,1,2406,23580,33,206,727
1762316286.058510,4,2,2406,23576,33,206,727
1762316286.058510,4,3,19040,8410,173,86,727
1762316286.058576,2,4294967294,0,0,0,0,727
1762316286.058576,2,1,2406,23576,33,206,727
1762316286.058576,2,2,2532944,22526,139,226,727
1762316286.058576,2,3,17558,2538430,187,185,727
1762316286.058614,3,4294967294,0,0,0,0,727
1762316286.058614,3,1,5982,2547934,87,257,727
1762316286.058614,3,2,2538430,17558,185,187,727
1762316286.058614,3,3,8410,19040,86,173,727
1762316287.058823,1,4294967294,0,0,0,0,728
1762316287.058823,1,1,2526940,27152,86,260,728
1762316287.058823,1,2,2406,23400,33,204,728
1762316287.058823,1,3,22526,2532944,226,139,728
1762316287.059212,3,4294967294,0,0,0,0,728
1762316287.059212,3,1,5982,2547934,87,257,728
1762316287.059212,3,2,2538430,17558,185,187,728
1762316287.059212,3,3,8410,19040,86,173,728
1762316287.059270,2,4294967294,0,0,0,0,728
1762316287.059270,2,1,2406,23576,33,206,728
1762316287.059270,2,2,2532944,22526,139,226,728
1762316287.059270,2,3,17558,2538430,187,185,728
1762316287.059306,4,4294967294,0,0,0,0,728
1762316287.059306,4,1,2406,23580,33,206,728
1762316287.059306,4,2,2406,23576,33,206,728
1762316287.059306,4,3,19040,8410,173,86,728
1762316288.060010,1,4294967294,0,0,0,0,729
1762316288.060010,1,1,2526940,27152,86,260,729
1762316288.060010,1,2,2406,23400,33,204,729
1762316288.060010,1,3,22526,2532944,226,139,729
1762316288.060666,2,4294967294,0,0,0,0,729
1762316288.060666,2,1,2406,23576,33,206,729
1762316288.060666,2,2,2532944,22526,139,226,729
1762316288.060666,2,3,17558,2538430,187,185,729
1762316288.060771,4,4294967294,0,0,0,0,729
1762316288.060771,4,1,2406,23580,33,206,729
1762316288.060771,4,2,2406,23576,33,206,729
1762316288.060771,4,3,19040,8410,173,86,729
1762316288.060830,3,4294967294,0,0,0,0,729
1762316288.060830,3,1,5982,2547934,87,257,729
1762316288.060830,3,2,2538430,17558,185,187,729
1762316288.060830,3,3,8410,19040,86,173,729
1762316289.060600,1,4294967294,0,0,0,0,730
1762316289.060600,1,1,2526940,27152,86,260,730
1762316289.060600,1,2,2406,23400,33,204,730
1762316289.060600,1,3,22526,2532944,226,139,730
1762316289.061003,3,4294967294,0,0,0,0,730
1762316289.061003,3,1,5982,2547934,87,257,730
1762316289.061003,3,2,2538430,17558,185,187,730
1762316289.061003,3,3,8410,19040,86,173,730
1762316289.061070,4,4294967294,0,0,0,0,730
1762316289.061070,4,1,2406,23580,33,206,730
1762316289.061070,4,2,2406,23576,33,206,730
1762316289.061070,4,3,19040,8410,173,86,730
1762316289.061109,2,4294967294,0,0,0,0,730
1762316289.061109,2,1,2406,23576,33,206,730
1762316289.061109,2,2,2532944,22526,139,226,730
1762316289.061109,2,3,17558,2538430,187,185,730
1762316290.061300,1,4294967294,0,0,0,0,731
1762316290.061300,1,1,2526940,27152,86,260,731
1762316290.061300,1,2,2406,23400,33,204,731
1762316290.061300,1,3,22526,2532944,226,139,731
1762316290.061756,4,4294967294,0,0,0,0,731
1762316290.061756,4,1,2406,23580,33,206,731
1762316290.061756,4,2,2406,23576,33,206,731
1762316290.061756,4,3,19040,8410,173,86,731
1762316290.061824,3,4294967294,0,0,0,0,731
1762316290.061824,3,1,5982,2547934,87,257,731
1762316290.061824,3,2,2538430,17558,185,187,731
1762316290.061824,3,3,8410,19040,86,173,731
1762316290.061863,2,4294967294,0,0,0,0,731
1762316290.061863,2,1,2406,23576,33,206,731
1762316290.061863,2,2,2532944,22526,139,226,731
1762316290.061863,2,3,17558,2538430,187,185,731
1762316291.062252,1,4294967294,0,0,0,0,732
1762316291.062252,1,1,2526940,27152,86,260,732
1762316291.062252,1,2,2406,23400,33,204,732
1762316291.062252,1,3,22526,2532944,226,139,732
1762316291.062667,3,4294967294,0,0,0,0,732
1762316291.062667,3,1,5982,2547934,87,257,732
1762316291.062667,3,2,2538430,17558,185,187,732
1762316291.062667,3,3,8410,19040,86,173,732
1762316291.062730,2,4294967294,0,0,0,0,732
1762316291.062730,2,1,2406,23576,33,206,732
1762316291.062730,2,2,2532944,22526,139,226,732
1762316291.062730,2,3,17558,2538430,187,185,732
1762316291.062769,4,4294967294,0,0,0,0,732
1762316291.062769,4,1,2406,23580,33,206,732
1762316291.062769,4,2,2406,23576,33,206,732
1762316291.062769,4,3,19040,8410,173,86,732
1762316292.063012,1,4294967294,0,0,0,0,733
1762316292.063012,1,1,2526940,27152,86,260,733
1762316292.063012,1,2,2406,23400,33,204,733
1762316292.063012,1,3,22526,2532944,226,139,733
1762316292.063468,3,4294967294,0,0,0,0,733
1762316292.063468,3,1,5982,2547934,87,257,733
1762316292.063468,3,2,2538430,17558,185,187,733
1762316292.063468,3,3,8410,19040,86,173,733
1762316292.063542,4,4294967294,0,0,0,0,733
1762316292.063542,4,1,2406,23580,33,206,733
1762316292.063542,4,2,2406,23576,33,206,733
1762316292.063542,4,3,19040,8410,173,86,733
1762316292.063580,2,4294967294,0,0,0,0,733
1762316292.063580,2,1,2406,23576,33,206,733
1762316292.063580,2,2,2532944,22526,139,226,733
1762316292.063580,2,3,17558,2538430,187,185,733
1762316293.063783,1,4294967294,0,0,0,0,734
1762316293.063783,1,1,2526940,27152,86,260,734
1762316293.063783,1,2,2406,23400,33,204,734
1762316293.063783,1,3,22526,2532944,226,139,734
1762316293.064611,3,4294967294,0,0,0,0,734
1762316293.064611,3,1,5982,2547934,87,257,734
1762316293.064611,3,2,2538430,17558,185,187,734
1762316293.064611,3,3,8410,19040,86,173,734
1762316293.064797,2,4294967294,0,0,0,0,734
1762316293.064797,2,1,2406,23576,33,206,734
1762316293.064797,2,2,2532944,22526,139,226,734
1762316293.064797,2,3,17558,2538430,187,185,734
1762316293.065035,4,4294967294,0,0,0,0,734
1762316293.065035,4,1,2406,23580,33,206,734
1762316293.065035,4,2,2406,23576,33,206,734
1762316293.065035,4,3,19040,8410,173,86,734
1762316294.064566,1,4294967294,0,0,0,0,735
1762316294.064566,1,1,2526940,27152,86,260,735
1762316294.064566,1,2,2406,23400,33,204,735
1762316294.064566,1,3,22526,2532944,226,139,735
1762316294.065095,3,4294967294,0,0,0,0,735
1762316294.065095,3,1,5982,2547934,87,257,735
1762316294.065095,3,2,2538430,17558,185,187,735
1762316294.065095,3,3,8410,19040,86,173,735
1762316294.065166,2,4294967294,0,0,0,0,735
1762316294.065166,2,1,2406,23576,33,206,735
1762316294.065166,2,2,2532944,22526,139,226,735
1762316294.065166,2,3,17558,2538430,187,185,735
1762316294.065206,4,4294967294,0,0,0,0,735
1762316294.065206,4,1,2406,23580,33,206,735
1762316294.065206,4,2,2406,23576,33,206,735
1762316294.065206,4,3,19040,8410,173,86,735
1762316295.065603,1,4294967294,0,0,0,0,736
1762316295.065603,1,1,2526940,27152,86,260,736
1762316295.065603,1,2,2406,23400,33,204,736
1762316295.065603,1,3,22526,2532944,226,139,736
1762316295.066017,2,4294967294,0,0,0,0,736
1762316295.066017,2,1,2406,23576,33,206,736
1762316295.066017,2,2,2532944,22526,139,226,736
1762316295.066017,2,3,17558,2538430,187,185,736
1762316295.066082,3,4294967294,0,0,0,0,736
1762316295.066082,3,1,5982,2547934,87,257,736
1762316295.066082,3,2,2538430,17558,185,187,736
1762316295.066082,3,3,8410,19040,86,173,736
1762316295.066120,4,4294967294,0,0,0,0,736
1762316295.066120,4,1,2406,23580,33,206,736
1762316295.066120,4,2,2406,23576,33,206,736
1762316295.066120,4,3,19040,8410,173,86,736
1762316296.067062,1,4294967294,0,0,0,0,737
1762316296.067062,1,1,2526940,27152,86,260,737
1762316296.067062,1,2,2406,23400,33,204,737
1762316296.067062,1,3,22526,2532944,226,139,737
1762316296.067910,4,4294967294,0,0,0,0,737
1762316296.067910,4,1,2406,23580,33,206,737
1762316296.067910,4,2,2406,23576,33,206,737
1762316296.067910,4,3,19040,8410,173,86,737
1762316296.068086,2,4294967294,0,0,0,0,737
1762316296.068086,2,1,2406,23576,33,206,737
1762316296.068086,2,2,2532944,22526,139,226,737
1762316296.068086,2,3,17558,2538430,187,185,737
1762316296.068207,3,4294967294,0,0,0,0,737
1762316296.068207,3,1,5982,2547934,87,257,737
1762316296.068207,3,2,2538430,17558,185,187,737
1762316296.068207,3,3,8410,19040,86,173,737
1762316297.067791,1,4294967294,0,0,0,0,738
1762316297.067791,1,1,2526940,27152,86,260,738
1762316297.067791,1,2,2406,23400,33,204,738
1762316297.067791,1,3,22526,2532944,226,139,738
1762316297.068251,2,4294967294,0,0,0,0,738
1762316297.068251,2,1,2406,23576,33,206,738
1762316297.068251,2,2,2532944,22526,139,226,738
1762316297.068251,2,3,17558,2538430,187,185,738
1762316297.068316,4,4294967294,0,0,0,0,738
1762316297.068316,4,1,2406,23580,33,206,738
1762316297.068316,4,2,2406,23576,33,206,738
1762316297.068316,4,3,19040,8410,173,86,738
1762316297.068352,3,4294967294,0,0,0,0,738
1762316297.068352,3,1,5982,2547934,87,257,738
1762316297.068352,3,2,2538430,17558,185,187,738
1762316297.068352,3,3,8410,19040,86,173,738
1762316298.068548,1,4294967294,0,0,0,0,739
1762316298.068548,1,1,2526940,27152,86,260,739
1762316298.068548,1,2,2406,23400,33,204,739
1762316298.068548,1,3,22526,2532944,226,139,739
1762316298.068971,2,4294967294,0,0,0,0,739
1762316298.068971,2,1,2406,23576,33,206,739
1762316298.068971,2,2,2532944,22526,139,226,739
1762316298.068971,2,3,17558,2538430,187,185,739
1762316298.069039,4,4294967294,0,0,0,0,739
1762316298.069039,4,1,2406,23580,33,206,739
1762316298.069039,4,2,2406,23576,33,206,739
1762316298.069039,4,3,19040,8410,173,86,739
1762316298.069079,3,4294967294,0,0,0,0,739
1762316298.069079,3,1,5982,2547934,87,257,739
1762316298.069079,3,2,2538430,17558,185,187,739
1762316298.069079,3,3,8410,19040,86,173,739
1762316299.069348,1,4294967294,0,0,0,0,740
1762316299.069348,1,1,2526940,27152,86,260,740
1762316299.069348,1,2,2406,23400,33,204,740
1762316299.069348,1,3,22526,2532944,226,139,740
1762316299.069780,2,4294967294,0,0,0,0,740
1762316299.069780,2,1,2406,23576,33,206,740
1762316299.069780,2,2,2532944,22526,139,226,740
1762316299.069780,2,3,17558,2538430,187,185,740
1762316299.069843,4,4294967294,0,0,0,0,740
1762316299.069843,4,1,2406,23580,33,206,740
1762316299.069843,4,2,2406,23576,33,206,740
1762316299.069843,4,3,19040,8410,173,86,740
1762316299.069880,3,4294967294,0,0,0,0,740
1762316299.069880,3,1,5982,2547934,87,257,740
1762316299.069880,3,2,2538430,17558,185,187,740
1762316299.069880,3,3,8410,19040,86,173,740
1762316300.070133,1,4294967294,0,0,0,0,741
1762316300.070133,1,1,2526940,27152,86,260,741
1762316300.070133,1,2,2406,23400,33,204,741
1762316300.070133,1,3,22526,2532944,226,139,741
